0004a30b001febcf,-66,9,868300000,5,0,1,ping,2019-04-23 11:57:00.942293
0004a30b001febcf,-67,7.8,868500000,0,1,1,LOC0,2019-04-23 11:57:09.656440
0004a30b001febcf,-65,8.3,868100000,0,2,1,LOC1,2019-04-23 11:57:16.192010
0004a30b001febcf,-75,9.5,868300000,5,3,1,LOC2,2019-04-23 11:57:21.610840
0004a30b001febcf,-79,10.3,868300000,5,4,1,LOC3,2019-04-23 11:57:33.883700
0004a30b001febcf,-78,8.8,868300000,5,5,1,LOC5,2019-04-23 11:57:51.096076
0004a30b001febcf,-67,9.8,868100000,5,0,1,ping,2019-04-23 11:58:17.157555
0004a30b001febcf,-65,8.5,868300000,0,1,1,LOC0,2019-04-23 11:58:25.853895
0004a30b001febcf,-71,7.8,868500000,0,2,1,LOC1,2019-04-23 11:58:32.418574
0004a30b001febcf,-77,10.5,868100000,5,3,1,LOC2,2019-04-23 11:58:37.837659
0004a30b001febcf,-79,10.3,868100000,5,4,1,LOC3,2019-04-23 11:58:50.056368
0004a30b001febcf,-65,8.8,868300000,5,0,1,ping,2019-04-23 11:59:51.685778
0004a30b001febcf,-67,9.3,868100000,0,1,1,LOC0,2019-04-23 12:00:00.363466
0004a30b001febcf,-72,9.3,868100000,5,0,1,ping,2019-04-23 12:00:19.328117
0004a30b001febcf,-71,8,868500000,0,1,1,LOC0,2019-04-23 12:00:28.083571
0004a30b001febcf,-71,8.8,868100000,5,0,1,ping,2019-04-23 12:01:58.012543
0004a30b001febcf,-72,7.5,868500000,0,1,1,LOC0,2019-04-23 12:02:06.742558
0004a30b001febcf,-75,7.8,868300000,0,2,1,LOC1,2019-04-23 12:02:13.291999
0004a30b001febcf,-80,10.3,868100000,5,3,1,LOC2,2019-04-23 12:02:18.746154
0004a30b001febcf,-73,9.8,868300000,5,0,1,ping,2019-04-23 12:02:37.017068
0004a30b001febcf,-71,9.8,868100000,0,1,1,LOC0,2019-04-23 12:02:45.736082
0004a30b001febcf,-75,8.8,868500000,0,2,1,LOC1,2019-04-23 12:02:52.292655
0004a30b001febcf,-79,9,868300000,5,3,1,LOC2,2019-04-23 12:02:57.711509
0004a30b001febcf,-83,8.8,868300000,5,4,1,LOC3,2019-04-23 12:03:09.988343
0004a30b001febcf,-84,8.8,868300000,5,5,1,LOC5,2019-04-23 12:03:27.194375
0004a30b001febcf,-84,10.3,868300000,5,6,1,LOC7,2019-04-23 12:03:44.426482
0004a30b001febcf,-70,9.8,868500000,5,0,1,ping,2019-04-23 12:03:53.401688
0004a30b001febcf,-72,8,868100000,0,1,1,LOC0,2019-04-23 12:04:02.200068
0004a30b001febcf,-73,6.3,868300000,0,2,1,LOC1,2019-04-23 12:04:08.700899
0004a30b001febcf,-84,10.3,868500000,5,3,1,LOC2,2019-04-23 12:04:14.162994
0004a30b001febcf,-85,9.5,868500000,5,4,1,LOC3,2019-04-23 12:04:26.351478
0004a30b001febcf,-85,9,868500000,5,5,1,LOC5,2019-04-23 12:04:43.589787
0004a30b001febcf,-85,8.8,868500000,5,6,1,LOC7,2019-04-23 12:05:00.858533
0004a30b001febcf,-87,9.3,868500000,5,7,1,LOC8,2019-04-23 12:05:14.070164
0004a30b001febcf,-87,9.8,868500000,5,8,1,LOC10,2019-04-23 12:05:31.289467
0004a30b001febcf,-85,8.8,868500000,5,9,1,LOC12,2019-04-23 12:05:48.575779
0004a30b001febcf,-87,10,868500000,5,10,1,LOC13,2019-04-23 12:06:01.896420
0004a30b001febcf,-87,9.3,868500000,5,11,1,LOC15,2019-04-23 12:06:19.009964
